#H Profil Loop 2015-09-21 11:38:29
#1 L1
#2 L3
#T 5
#F 1024
192,1,1
193,1,1
194,1,1
195,2,0
196,1,0
197,1,0
198,1,0
199,1,0
200,1,-1
201,1,0
202,1,-1
203,1,2
204,1,0
205,1,1
206,1,0
207,1,0
208,1,-1
209,1,1
210,1,1
211,1,1
212,0,1
213,1,1
214,0,1
215,1,1
216,1,1
217,1,1
218,1,2
219,1,0
220,1,-1
221,1,2
222,1,0
223,1,0
224,1,1
225,1,0
226,0,0
227,0,0
228,0,2
229,1,0
230,0,0
231,0,0
232,1,0
233,0,1
234,1,0
235,0,0
236,1,1
237,1,0
238,1,1
239,1,1
240,0,1
241,1,1
242,0,0
243,0,0
244,0,1
245,0,0
246,0,1
247,1,1
248,0,1
249,1,0
250,1,2
251,1,0
252,1,1
253,1,2
254,1,1
255,1,1
256,1,1
257,1,0
258,1,0
259,1,2
260,1,1
261,1,1
262,1,1
263,1,1
264,1,1
265,1,0
266,1,2
267,1,0
268,1,0
269,1,1
270,1,0
271,1,0
272,1,0
273,1,1
274,1,1
275,1,1
276,1,1
277,1,0
278,1,1
279,1,0
280,0,1
281,0,0
282,0,1
283,0,1
284,0,1
285,1,1
286,0,1
287,0,0
288,0,0
289,0,0
290,0,0
291,0,0
292,1,1
293,0,0
294,1,0
295,0,0
296,0,0
297,0,1
298,0,1
299,1,1
300,0,0
301,1,0
302,1,0
303,1,0
304,1,2
305,0,0
306,1,0
307,0,1
308,1,0
309,0,0
310,1,0
311,1,0
312,1,0
313,0,1
314,1,0
315,1,2
316,1,0
317,1,1
318,1,0
319,1,0
320,1,2
321,1,0
322,1,0
323,1,2
324,1,0
325,2,2
326,1,0
327,1,0
328,1,2
329,1,0
330,1,0
331,1,0
332,1,2
333,1,0
334,1,2
335,1,0
336,1,1
337,1,1
338,1,1
339,1,1
340,1,1
341,1,3
342,1,1
343,1,1
344,0,0
345,1,0
346,1,0
347,1,0
348,0,1
349,0,0
350,1,2
351,1,0
352,1,0
353,0,0
354,0,0
355,0,1
356,0,0
357,0,0
358,0,0
359,0,0
360,0,0
361,0,1
362,1,0
363,1,0
364,1,2
365,1,0
366,2,1
367,1,0
368,1,0
369,1,2
370,1,1
371,1,1
372,1,1
373,1,1
374,1,2
375,1,1
376,0,0
377,1,0
378,1,1
379,1,1
380,1,1
381,1,1
382,1,2
383,1,1
384,2,0
385,1,1
386,1,1
387,1,1
388,1,1
389,1,0
390,1,0
391,1,0
392,1,1
393,0,0
394,0,-1
395,1,0
396,0,0
397,0,0
398,0,0
399,0,0
400,0,2
401,0,0
402,1,0
403,1,0
404,1,0
405,0,0
406,1,1
407,0,0
408,0,2
409,0,0
410,1,-1
411,0,0
412,0,0
413,0,0
414,0,0
415,1,0
416,0,1
417,0,1
418,0,1
419,1,1
420,0,1
421,1,0
422,0,0
423,0,0
424,1,0
425,0,2
426,0,0
427,1,0
428,0,0
429,1,1
430,1,0
431,1,0
432,1,0
433,1,1
434,1,1
435,1,1
436,1,3
437,1,0
438,1,0
439,1,0
440,1,0
441,2,0
442,1,0
443,1,1
444,1,2
445,1,1
446,1,0
447,1,1
448,1,1
449,1,2
450,1,1
451,1,2
452,1,0
453,0,0
454,1,1
455,1,0
456,1,0
457,1,0
458,0,1
459,1,2
460,1,1
461,1,0
462,1,0
463,1,0
464,1,0
465,1,1
466,1,0
467,0,0
468,0,0
469,1,0
470,0,0
471,0,0
472,0,0
473,0,1
474,0,0
475,1,0
476,0,0
477,0,0
478,0,0
479,0,0
480,0,2
481,0,0
482,1,0
483,0,0
484,0,1
485,0,1
486,1,1
487,0,2
488,0,1
489,0,1
490,1,0
491,0,0
492,0,0
493,0,0
494,1,2
495,1,2
496,1,2
497,1,2
498,1,0
499,1,0
500,1,1
501,1,2
502,1,2
503,1,2
504,1,1
505,1,1
506,1,1
507,1,0
508,1,1
509,1,2
510,1,1
511,1,0
512,1,0
513,1,2
514,1,0
515,1,1
516,1,0
517,1,2
518,1,0
519,1,1
520,1,1
521,1,1
522,1,2
523,1,0
524,1,0
525,0,0
526,0,0
527,1,0
528,0,1
529,1,0
530,1,0
531,1,0
532,0,0
533,0,0
534,0,0
535,0,0
536,0,1
537,0,1
538,0,2
539,0,0
540,1,0
541,0,0
542,0,0
543,0,0
544,1,0
545,0,1
546,1,1
547,1,1
548,1,0
549,0,0
550,0,0
551,0,0
552,1,2
553,1,0
554,1,0
555,0,0
556,0,0
557,0,1
558,0,0
559,1,0
560,1,0
561,1,2
562,1,0
563,1,0
564,1,1
565,1,1
566,1,1
567,1,2
568,1,0
569,1,1
570,1,0
571,1,0
572,1,1
573,1,1
574,1,2
575,1,1
576,1,0
577,1,2
578,1,0
579,1,0
580,1,0
581,1,0
582,1,1
583,1,0
584,2,0
585,1,0
586,1,1
587,1,0
588,1,0
589,1,0
590,1,0
591,0,1
592,1,1
593,0,1
594,1,1
595,1,0
596,1,2
597,0,0
598,0,0
599,0,0
600,0,0
601,0,0
602,0,1
603,0,2
604,1,1
605,1,1
606,1,-1
607,0,0
608,0,0
609,0,0
610,1,0
611,1,0
612,1,0
613,1,0
614,0,0
615,0,1
616,0,1
617,0,1
618,0,0
619,0,0
620,1,0
621,1,0
622,1,0
623,0,0
624,0,0
625,1,0
626,1,0
627,1,0
628,1,0
629,1,0
630,1,0
631,1,0
632,1,0
633,1,0
634,1,2
635,1,0
636,1,1
637,1,0
638,1,0
639,1,1
640,1,0
641,1,0
642,1,1
643,1,2
644,1,2
645,0,2
646,0,0
647,1,1
648,1,1
649,1,2
650,1,1
651,1,1
652,1,3
653,1,0
654,0,-1
655,0,0
656,0,0
657,0,0
658,0,0
659,0,0
660,0,0
661,0,1
662,0,0
663,0,1
664,0,0
665,0,0
666,0,0
667,0,0
668,0,0
669,0,0
670,0,2
671,0,0
672,1,1
673,0,0
674,0,-1
675,0,1
676,-1,1
677,1,1
678,2,-5
679,4,-5
680,6,-4
681,9,-6
682,9,-6
683,11,-6
684,13,-6
685,15,-5
686,19,-6
687,22,-5
688,23,-6
689,26,-5
690,30,-5
691,31,-5
692,33,-6
693,35,-4
694,38,-6
695,38,-4
696,44,-6
697,46,-6
698,49,-6
699,50,-5
700,53,-6
701,56,-6
702,58,-6
703,61,-6
704,62,-7
705,66,-6
706,68,-6
707,71,-5
708,74,-6
709,76,-6
710,78,-6
711,81,-6
712,84,-6
713,87,-6
714,91,-6
715,94,-6
716,96,-6
717,99,-6
718,103,-6
719,106,-6
720,109,-7
721,111,-8
722,116,-8
723,119,-7
724,121,-8
725,123,-8
726,127,-8
727,131,-8
728,133,-8
729,136,-8
730,139,-8
731,143,-8
732,145,-8
733,147,-8
734,150,-8
735,153,-8
736,156,-8
737,158,-8
738,161,-9
739,164,-8
740,166,-8
741,169,-8
742,172,-8
743,173,-8
744,175,-8
745,178,-9
746,181,-9
747,184,-8
748,185,-9
749,186,-8
750,189,-9
751,191,-8
752,193,-8
753,194,-8
754,194,-8
755,198,-8
756,199,-9
757,200,-9
758,201,-9
759,202,-9
760,203,-9
761,207,-9
762,208,-9
763,209,-9
764,209,-9
765,212,-9
766,212,-9
767,214,-9
768,215,-9
769,216,-9
770,216,-8
771,218,-9
772,219,-8
773,219,-8
774,222,-8
775,222,-9
776,222,-9
777,221,-10
778,223,-11
779,223,-9
780,223,-11
781,224,-9
782,226,-10
783,226,-10
784,226,-10
785,226,-10
786,228,-10
787,228,-10
788,228,-10
789,228,-10
790,228,-10
791,228,-11
792,228,-10
793,228,-10
794,228,-10
795,228,-10
796,228,-11
797,230,-10
798,230,-10
799,230,-10
800,230,-10
801,230,-10
802,230,-10
803,229,-10
804,230,-10
805,230,-10
806,230,-10
807,230,-10
808,228,-10
809,228,-8
810,227,-7
811,228,-6
812,227,-4
813,228,-1
814,227,2
815,227,3
816,228,5
817,227,7
818,228,10
819,227,10
820,227,13
821,226,15
822,226,18
823,227,19
824,226,23
825,225,25
826,225,28
827,226,29
828,225,33
829,223,35
830,225,37
831,223,40
832,223,43
833,222,44
834,222,48
835,221,52
836,221,54
837,221,57
838,220,59
839,219,61
840,219,65
841,220,70
842,218,72
843,217,75
844,216,77
845,217,81
846,215,84
847,215,88
848,215,89
849,212,93
850,211,95
851,211,98
852,210,101
853,209,105
854,207,109
855,207,113
856,206,115
857,203,118
858,203,120
859,203,125
860,201,128
861,199,131
862,196,132
863,195,136
864,194,139
865,192,142
866,192,145
867,189,148
868,188,150
869,187,154
870,184,156
871,183,159
872,182,160
873,180,162
874,177,167
875,177,168
876,176,170
877,171,172
878,170,175
879,169,176
880,166,180
881,164,180
882,161,183
883,160,184
884,158,186
885,157,186
886,155,188
887,153,188
888,152,192
889,149,193
890,145,196
891,142,196
892,142,197
893,140,198
894,138,199
895,133,200
896,131,201
897,130,201
898,126,201
899,125,203
900,120,205
901,118,205
902,116,208
903,113,208
904,110,208
905,108,208
906,104,210
907,103,211
908,97,211
909,95,212
910,91,214
911,89,214
912,86,214
913,82,214
914,79,216
915,76,217
916,71,216
917,69,216
918,65,216
919,60,217
920,59,217
921,57,217
922,53,217
923,51,217
924,46,218
925,43,218
926,41,219
927,39,218
928,37,218
929,34,220
930,32,219
931,28,219
932,27,219
933,23,219
934,21,219
935,17,220
936,16,219
937,11,219
938,9,219
939,8,219
940,4,220
941,2,219
942,1,219
943,0,219
944,-2,219
945,-5,219
946,-7,219
947,-8,220
948,-10,219
949,-10,221
950,-9,221
951,-8,221
952,-8,221
953,-8,221
954,-8,221
955,-7,221
956,-7,221
957,-7,219
958,-7,221
959,-7,219
960,-7,219
961,-8,218
962,-7,218
963,-7,217
964,-7,217
965,-8,217
966,-7,216
967,-8,214
968,-8,216
969,-7,214
970,-7,215
971,-7,213
972,-7,213
973,-7,213
974,-7,211
975,-7,211
976,-7,209
977,-7,207
978,-7,207
979,-7,207
980,-7,207
981,-7,205
982,-7,204
983,-8,204
984,-8,202
985,-7,200
986,-8,200
987,-8,200
988,-8,198
989,-8,197
990,-8,194
991,-8,192
992,-7,190
993,-8,190
994,-7,190
995,-7,188
996,-7,186
997,-7,186
998,-7,181
999,-7,181
1000,-7,180
1001,-7,178
1002,-7,175
1003,-7,174
1004,-7,174
1005,-7,169
1006,-7,168
1007,-7,166
1008,-7,164
1009,-7,163
1010,-7,158
1011,-7,157
1012,-7,156
1013,-7,154
1014,-7,151
1015,-6,150
1016,-6,148
1017,-6,142
1018,-6,140
1019,-6,140
1020,-6,138
1021,-6,136
1022,-6,131
1023,-6,130
1024,-7,128
1025,-6,125
1026,-6,123
1027,-6,122
1028,-6,117
1029,-6,116
1030,-5,113
1031,-6,110
1032,-6,108
1033,-5,105
1034,-5,100
1035,-5,99
1036,-6,93
1037,-6,91
1038,-6,87
1039,-5,84
1040,-6,81
1041,-6,77
1042,-6,74
1043,-5,71
1044,-6,67
1045,-6,64
1046,-6,62
1047,-5,57
1048,-6,54
1049,-6,52
1050,-6,48
1051,-6,46
1052,-6,41
1053,-5,38
1054,-5,38
1055,-5,33
1056,-5,31
1057,-5,28
1058,-5,24
1059,-5,20
1060,-5,18
1061,-4,17
1062,-5,13
1063,-5,12
1064,-5,8
1065,-4,6
1066,-5,3
1067,-4,0
1068,-4,-2
1069,-4,-4
1070,-4,-3
1071,0,-1
1072,0,0
1073,0,1
1074,0,0
1075,1,0
1076,1,0
1077,1,1
1078,1,0
1079,1,0
1080,1,0
1081,1,0
1082,1,0
1083,1,0
1084,1,0
1085,0,0
1086,1,0
1087,0,0
1088,0,1
1089,0,-1
1090,1,0
1091,0,-1
1092,0,0
1093,1,0
1094,1,0
1095,1,1
1096,1,0
1097,0,0
1098,0,0
1099,0,0
1100,1,2
1101,1,0
1102,1,0
1103,1,0
1104,0,0
1105,0,-1
1106,0,-1
1107,0,-1
1108,0,-1
1109,0,-1
1110,0,-1
1111,1,-1
1112,0,0
1113,1,-1
1114,0,0
1115,0,0
1116,0,1
1117,0,1
1118,1,3
1119,1,1
1120,2,1
1121,1,0
1122,0,1
1123,1,0
1124,1,0
1125,1,0
1126,1,0
1127,0,0
1128,0,1
1129,0,-1
1130,0,1
1131,0,0
1132,1,0
1133,2,1
1134,1,2
1135,1,1
1136,1,0
1137,1,0
1138,1,2
1139,1,2
1140,1,2
1141,1,2
1142,1,0
1143,1,0
1144,1,1
1145,2,2
1146,1,1
1147,1,1
1148,1,2
1149,1,0
1150,1,2
1151,1,2
1152,1,2
1153,2,0
1154,1,1
1155,1,1
1156,1,3
1157,1,0
1158,1,0
1159,1,0
1160,1,1
1161,1,1
1162,1,1
1163,1,0
1164,0,1
1165,0,1
1166,1,1
1167,0,1
1168,0,1
1169,1,2
1170,0,1
1171,0,1
1172,1,0
1173,1,1
1174,1,0
1175,1,0
1176,1,2
1177,1,-1
1178,1,0
1179,1,-1
1180,1,-1
1181,1,0
1182,1,2
1183,1,0
1184,1,0
1185,1,1
1186,1,0
1187,1,-1
1188,1,2
1189,1,-1
1190,0,-1
1191,1,0
1192,1,2
1193,1,0
1194,1,1
1195,1,2
1196,1,1
1197,1,0
1198,1,2
1199,1,0
1200,1,0
1201,1,2
1202,1,1
1203,1,2
1204,1,2
1205,1,2
1206,1,0
1207,1,1
1208,1,0
1209,1,1
1210,1,2
1211,1,2
1212,2,2
1213,1,0
1214,1,0
1215,1,0
1216,2,2
1217,2,0
1218,2,0
1219,3,0
1220,2,0
1221,2,2
1222,2,0
1223,2,0
1224,3,1
1225,3,2
1226,3,2
1227,2,2
1228,2,2
1229,2,1
1230,2,0
1231,2,0
1232,1,0
1233,2,1
1234,2,-1
1235,2,-1
1236,2,-1
1237,2,-1
1238,2,-1
1239,2,-1
1240,2,-1
1241,2,0
1242,2,0
1243,2,0
1244,2,0
1245,2,0
1246,2,1
1247,2,0
1248,2,0
1249,2,-1
1250,2,0
1251,2,-1
1252,2,-1
1253,2,-1
1254,2,1
1255,2,1
1256,2,1
1257,2,-1
1258,2,0
1259,2,1
1260,2,0
1261,2,1
1262,2,2
1263,2,1
1264,2,0
1265,2,0
1266,2,1
1267,2,2
1268,2,1
1269,2,2
1270,2,0
1271,2,0
1272,2,0
1273,2,2
1274,2,2
1275,3,2
1276,1,2
1277,2,1
1278,3,0
1279,2,0
1280,2,0
1281,2,0
1282,2,0
1283,2,0
1284,3,0
1285,1,2
1286,2,2
1287,2,2
1288,2,2
1289,2,2
1290,2,0
1291,2,2
1292,1,0
1293,2,2
1294,2,-1
1295,2,-1
1296,2,1
1297,2,-1
1298,2,-1
1299,2,1
1300,2,-1
1301,2,0
1302,2,-1
1303,2,0
1304,2,2
1305,2,0
1306,2,0
1307,2,0
1308,2,-1
1309,2,0
1310,2,-1
1311,2,-1
1312,2,1
1313,2,-1
1314,2,-1
1315,2,-1
1316,2,-1
1317,2,1
1318,2,1
1319,2,1
1320,2,0
1321,2,0
1322,2,0
1323,2,1
1324,2,0
1325,2,1
1326,2,-1
1327,2,0
1328,2,2
1329,2,0
1330,2,0
1331,2,0
1332,2,2
1333,2,0
1334,2,0
1335,2,0
1336,2,1
1337,2,1
1338,2,2
1339,2,0
1340,2,0
1341,2,2
1342,3,0
1343,2,2
1344,3,2
1345,3,2
1346,3,2
1347,3,2
1348,3,2
1349,2,2
1350,2,1
1351,3,2
1352,2,1
1353,2,2
1354,2,0
1355,2,0
1356,2,1
1357,2,1
1358,2,2
1359,2,0
1360,2,-1
1361,2,1
1362,2,1
1363,2,1
1364,2,1
1365,2,0
1366,2,0
1367,2,0
1368,2,2
1369,2,0
1370,2,0
1371,2,1
1372,2,-1
1373,2,-1
1374,2,-1
1375,2,-1
1376,2,-1
1377,2,-1
1378,2,-1
1379,2,-1
1380,2,0
1381,2,0
1382,2,2
1383,2,0
1384,2,0
1385,2,0
1386,2,1
1387,2,2
1388,2,1
1389,2,0
1390,2,0
1391,1,0
1392,2,0
1393,2,0
1394,2,0
1395,2,1
1396,2,0
1397,2,0
1398,2,2
1399,2,2
1400,2,2
1401,2,2
1402,2,0
1403,2,1
1404,3,1
1405,2,2
1406,2,0
1407,3,0
1408,2,0
1409,2,0
1410,3,0
1411,2,0
1412,2,0
1413,2,2
1414,2,0
1415,3,0
1416,2,0
1417,2,0
1418,2,2
1419,2,2
1420,2,2
1421,3,2
1422,2,1
1423,2,2
1424,2,1
1425,2,2
1426,2,2
1427,2,2
1428,2,1
1429,2,2
1430,2,0
1431,2,0
1432,2,0
1433,2,1
1434,2,1
1435,2,1
1436,2,-1
1437,2,1
1438,2,-1
1439,2,0
1440,2,0
1441,2,0
1442,2,0
1443,2,0
1444,2,-1
1445,2,0
1446,2,1
1447,2,1
1448,2,1
1449,2,0
1450,2,-1
1451,2,0
1452,2,-1
1453,2,1
1454,2,-1
1455,2,1
1456,2,-1
1457,1,1
1458,2,-1
1459,2,-1
1460,2,-1
1461,2,0
1462,2,0
1463,2,2
1464,2,1
1465,2,1
1466,2,1
1467,2,0
1468,2,0
1469,2,0
1470,2,2
1471,2,0
1472,1,0
1473,1,0
1474,1,1
1475,1,1
1476,1,2
1477,1,0
1478,1,0
1479,1,1
1480,1,2
1481,1,2
1482,1,2
1483,1,0
1484,1,0
1485,1,0
1486,1,0
1487,1,0
1488,1,1
1489,1,0
1490,1,-1
1491,1,-1
1492,1,1
1493,1,2
1494,1,1
1495,1,0
1496,1,0
1497,1,1
1498,1,-1
1499,1,2
1500,1,0
1501,1,1
1502,1,0
1503,1,0
1504,1,0
1505,1,0
1506,1,-1
1507,1,0
1508,1,-1
1509,1,0
1510,1,-1
1511,1,-1
1512,1,0
1513,1,2
1514,1,0
1515,1,0
1516,1,0
1517,1,-1
1518,1,-1
1519,1,-1
1520,1,-1
1521,1,-1
1522,1,0
1523,1,-1
1524,1,-1
1525,1,0
1526,1,2
1527,1,2
1528,1,2
1529,1,0
1530,1,0
1531,1,2
1532,1,0
1533,0,2
1534,0,0
1535,1,1
1536,1,0
1537,1,0
1538,1,1
1539,1,0
1540,1,0
1541,1,1
1542,1,0
1543,1,1
1544,1,0
1545,1,0
1546,2,0
1547,1,0
1548,0,0
1549,1,2
1550,2,0
1551,1,0
1552,1,2
1553,1,0
1554,1,2
1555,1,0
1556,1,0
1557,1,1
1558,1,0
1559,1,1
1560,1,-1
1561,1,-1
1562,1,-1
1563,1,-1
1564,1,1
1565,1,-1
1566,1,-1
1567,1,-1
1568,1,-1
1569,1,2
1570,1,-1
1571,1,-1
1572,1,2
1573,1,0
1574,1,2
1575,1,0
1576,1,1
1577,1,0
1578,1,-1
1579,1,1
1580,1,-1
1581,1,1
1582,1,-1
1583,1,-1
1584,1,-1
1585,1,-1
1586,1,-1
1587,1,1
1588,1,-1
1589,1,2
1590,1,2
1591,1,2
1592,1,1
1593,2,2
1594,1,1
1595,1,1
1596,1,0
1597,1,0
1598,1,2
1599,1,0
1600,1,0
1601,1,0
1602,1,0
1603,1,2
1604,1,0
1605,1,0
1606,1,0
1607,1,2
1608,1,2
1609,1,2
1610,1,0
1611,1,1
1612,1,0
1613,1,0
1614,1,2
1615,2,2
1616,1,2
1617,1,2
1618,1,0
1619,1,0
1620,1,0
1621,1,0
1622,1,2
1623,1,0
1624,1,-1
1625,1,-1
1626,1,-1
1627,1,-1
1628,0,0
1629,1,1
1630,1,0
1631,1,0
1632,1,1
1633,1,0
1634,1,0
1635,1,0
1636,1,0
1637,1,-1
1638,1,-1
1639,1,-1
1640,1,0
1641,1,0
1642,1,0
1643,1,2
1644,1,-1
1645,1,1
1646,1,2
1647,1,1
1648,1,2
1649,1,1
1650,1,1
1651,1,1
1652,1,0
1653,1,0
1654,1,0
1655,1,1
1656,1,2
1657,1,1
1658,1,2
1659,1,2
1660,1,2
1661,1,2
1662,1,0
1663,1,0
1664,1,0
1665,1,2
1666,1,0
1667,1,0
1668,1,0
1669,1,0
1670,1,1
1671,1,2
1672,1,2
1673,1,2
1674,1,0
1675,1,1
1676,1,2
1677,1,1
1678,1,0
1679,1,2
1680,1,2
1681,1,2
1682,1,0
1683,1,0
1684,1,0
1685,1,1
1686,1,1
1687,1,1
1688,1,1
1689,1,1
1690,1,2
1691,1,1
1692,1,-1
1693,1,-1
1694,1,1
1695,1,-1
1696,1,-1
1697,1,-1
1698,1,0
1699,1,-1
1700,1,-1
1701,1,-1
1702,0,-1
1703,1,1
1704,1,1
1705,1,1
1706,1,0
1707,1,1
1708,1,2
1709,1,2
1710,1,2
1711,1,0
1712,1,0
1713,1,0
1714,1,0
1715,1,2
1716,2,0
1717,1,1
1718,1,1
1719,1,2
1720,1,0
1721,1,1
1722,0,2
1723,1,2
1724,1,2
1725,1,0
1726,1,1
1727,1,0
1728,1,0
1729,1,0
1730,1,0
1731,1,0
1732,1,0
1733,1,2
1734,1,0
1735,1,0
1736,1,2
1737,1,0
1738,1,-1
1739,1,2
1740,1,-1
1741,1,-1
1742,1,-1
1743,1,-1
1744,1,-1
1745,1,0
1746,1,-1
1747,1,1
1748,1,-1
1749,1,-1
1750,1,-1
1751,1,2
1752,1,2
1753,1,2
1754,1,-1
1755,1,1
1756,1,0
1757,1,1
1758,1,0
1759,1,-1
1760,1,-1
1761,0,1
1762,0,-1
1763,1,-1
1764,1,-1
1765,1,-1
1766,1,-1
1767,1,-1
1768,1,-1
1769,1,2
1770,1,0
1771,1,0
1772,1,2
1773,1,0
1774,1,0
1775,1,2
1776,1,0
1777,1,2
1778,1,0
1779,1,2
1780,1,0
1781,1,0
1782,1,0
1783,1,2
1784,1,0
1785,1,2
1786,1,0
1787,1,1
1788,1,1
1789,1,1
1790,1,2
1791,1,0
1792,1,0
1793,1,2
1794,1,0
1795,1,0
1796,1,0
1797,1,2
1798,1,0
1799,1,1
1800,1,-1
1801,1,-1
1802,1,-1
1803,1,0
1804,1,0
1805,1,0
1806,1,0
1807,1,-1
1808,1,-1
1809,1,-1
1810,1,1
1811,1,2
1812,1,2
1813,1,2
1814,1,1
1815,1,0
1816,1,1
1817,1,-1
1818,1,-1
1819,1,-1
1820,1,0
1821,1,1
1822,1,2
1823,1,2
1824,1,2
1825,1,-1
1826,1,-1
1827,1,-1
1828,1,1
1829,1,-1
1830,1,0
1831,0,-1
1832,0,-1
1833,1,0
1834,1,1
1835,1,0
1836,1,0
1837,1,1
1838,1,1
1839,1,2
1840,1,0
1841,1,0
1842,1,1
1843,1,2
1844,1,1
1845,1,1
1846,1,2
1847,1,2
1848,1,2
1849,1,0
1850,1,0
1851,1,2
1852,2,0
1853,1,1
1854,1,1
1855,1,2
1856,1,1
1857,0,2
1858,1,2
1859,1,2
1860,1,1
1861,1,1
1862,1,1
1863,1,0
1864,1,0
1865,1,2
1866,1,-1
1867,1,-1
1868,1,-1
1869,1,-1
1870,1,-1
1871,1,0
1872,1,0
1873,1,1
1874,1,-1
1875,1,-1
1876,1,-1
1877,1,0
1878,1,0
1879,1,0
1880,1,1
1881,1,2
1882,1,1
1883,1,-1
1884,1,-1
1885,1,-1
1886,1,0
1887,1,0
1888,1,1
1889,1,0
1890,1,1
1891,0,-1
1892,1,0
1893,1,1
1894,1,1
1895,1,2
1896,1,1
1897,1,2
1898,1,1
1899,1,0
1900,1,-1
1901,1,0
1902,1,0
1903,1,0
1904,1,0
1905,1,1
1906,1,0
1907,1,1
1908,1,0
1909,1,0
1910,1,1
1911,1,1
1912,1,2
1913,1,2
1914,1,2
1915,1,0
1916,1,0
1917,1,2
1918,1,0
1919,1,0
1920,0,0
1921,1,0
1922,1,0
1923,1,0
1924,1,0
1925,1,2
1926,1,0
1927,1,0
1928,1,0
1929,1,2
1930,1,2
1931,1,2
1932,1,-1
1933,1,2
1934,1,-1
1935,1,0
1936,1,1
1937,1,2
1938,1,1
1939,1,-1
1940,1,1
1941,1,-1
1942,1,0
1943,1,-1
1944,1,-1
1945,1,-1
1946,1,0
1947,1,1
1948,0,0
1949,1,-1
1950,1,-1
1951,1,-1
1952,1,-1
1953,1,2
1954,1,-1
1955,1,-1
1956,1,0
1957,1,-1
1958,1,0
1959,1,2
1960,1,2
1961,1,2
1962,1,0
1963,1,0
1964,1,0
1965,1,1
1966,1,-1
1967,1,0
1968,1,0
1969,1,0
1970,1,0
1971,1,0
1972,1,-1
1973,1,0
1974,1,0
1975,1,2
1976,1,0
1977,1,0
1978,1,2
1979,1,2
1980,2,2
1981,1,0
1982,1,1
1983,1,0
1984,1,2
1985,1,0
1986,0,2
1987,1,0
1988,1,0
1989,1,0
1990,1,0
1991,1,0
1992,2,0
1993,1,0
1994,1,1
1995,1,2
1996,1,2
1997,1,2
1998,1,0
1999,1,1
2000,1,2
2001,1,1
2002,1,0
2003,1,0
2004,1,1
2005,1,2
2006,1,1
2007,1,-1
2008,1,1
2009,1,-1
2010,1,-1
2011,1,-1
2012,1,1
2013,1,-1
2014,1,1
2015,1,0
2016,1,2
2017,1,1
2018,1,1
2019,1,2
2020,1,1
2021,1,2
2022,1,1
2023,1,1
2024,1,0
2025,1,-1
2026,1,-1
2027,1,2
2028,1,2
2029,1,2
2030,1,1
2031,1,1
2032,1,-1
2033,1,1
2034,1,2
2035,1,1
2036,1,2
2037,1,0
2038,1,0
2039,1,2
2040,1,2
2041,2,2
2042,1,2
2043,1,0
2044,0,2
2045,0,2
2046,1,2
2047,1,2
2048,1,1
2049,1,0
2050,1,0
2051,1,1
2052,1,0
2053,1,0
2054,1,0
2055,1,2
2056,1,0
2057,1,0
2058,1,0
2059,1,0
