Ute oppe	temp	2.8	2015-03-02 09:30:38
Ute oppe	humidity	98	2015-03-02 09:30:38
Ute	temp	2.1	2015-03-02 09:40:28
Ute oppe	temp	3.1	2015-03-02 09:41:02
Ute oppe	humidity	97	2015-03-02 09:41:02
Ute	temp	2.2	2015-03-02 09:50:52
Ute oppe	temp	3.3	2015-03-02 09:51:26
Ute oppe	humidity	97	2015-03-02 09:51:26
Ute	temp	2.2	2015-03-02 10:01:16
Ute oppe	temp	3.4	2015-03-02 10:01:50
Ute oppe	humidity	95	2015-03-02 10:01:50
Ute	temp	2.6	2015-03-02 10:11:40
Ute oppe	temp	3.4	2015-03-02 10:01:50
Ute oppe	humidity	95	2015-03-02 10:01:50
Ute	temp	2.6	2015-03-02 10:11:40
Ute oppe	temp	3.8	2015-03-02 10:12:15
Ute oppe	humidity	94	2015-03-02 10:12:15
Ute	temp	3.7	2015-03-02 10:22:04
Ute oppe	temp	3.8	2015-03-02 10:22:38
Ute oppe	humidity	92	2015-03-02 10:22:38
Ute	temp	3.9	2015-03-02 10:32:28
Ute oppe	temp	3.9	2015-03-02 10:33:02
Ute oppe	humidity	91	2015-03-02 10:33:02
Ute	temp	3.9	2015-03-02 10:42:52
Ute oppe	temp	4.1	2015-03-02 10:43:26
Ute oppe	humidity	90	2015-03-02 10:43:26
Ute	temp	6.8	2015-03-02 10:53:16
Ute oppe	temp	4.5	2015-03-02 10:53:50
Ute oppe	humidity	88	2015-03-02 10:53:50
Ute	temp	6.4	2015-03-02 11:03:40
Ute oppe	temp	4.6	2015-03-02 11:04:14
Ute oppe	humidity	86	2015-03-02 11:04:14
Ute	temp	6.6	2015-03-02 11:14:05
